id,roadid,lat,lon,route,district,address
511,L18,24.974503987809378,121.41308352600372,東豐街,樹林區,238台灣新北市樹林區東豐街42號
512,F01,24.99902032550041,121.50602892091013,安和路,中和區,235台灣新北市中和區安和路213號
513,F01,24.9995247388871,121.50602747032929,中和路,中和區,235台灣新北市中和區中和路212號
514,F01,24.99927650919137,121.50603253167831,安和路,中和區,235台灣新北市中和區安和路216號
515,F01,24.999326155131158,121.5060315194094,安和路,中和區,235台灣新北市中和區安和路216號
516,F01,24.99937580107064,121.50603050714001,安和路,中和區,235台灣新北市中和區安和路216號
682,K18,25.017590536604143,121.48280873892664,新北市,台灣,220台灣新北市板橋區Guang Fu Senior High School
683,K18,25.01755898382737,121.4827667236314,新北市,台灣,220台灣新北市板橋區Guang Fu Senior High School
697,L18,24.97445673493084,121.41306678690636,東豐街,樹林區,238台灣新北市樹林區東豐街71號
714,L18,24.97403764929172,121.41282896662511,東豐街,樹林區,238台灣新北市樹林區東豐街71號
840,L18,24.97386419142639,121.41263301792564,東豐街,樹林區,238台灣新北市樹林區東豐街73號
841,L18,24.973550331004514,121.41101302991486,東豐街,樹林區,238台灣新北市樹林區東豐街60號
852,I39,24.95997487222481,121.41990511169598,土城區,新北市,236台灣新北市土城區捷運頂埔站
853,I39,24.959363197914303,121.41862310731148,中央路四段,土城區,236台灣新北市土城區中央路四段94號
857,L18,24.974109998126256,121.40926713208107,東豐街,樹林區,238台灣新北市樹林區東豐街87號
859,K25,25.01837449315461,121.46101576720969,國光路,板橋區,220台灣新北市板橋區國光路186號
876,L18,24.974581164223316,121.40780825775438,味王街,樹林區,238台灣新北市樹林區味王街89號
902,L18,24.974575615873192,121.40775402351713,味王街,樹林區,238台灣新北市樹林區味王街89號
903,L18,24.974563065254664,121.40770069324844,味王街,樹林區,238台灣新北市樹林區味王街97號
904,L18,24.974541628610982,121.4075369227387,味王街,樹林區,238台灣新北市樹林區味王街97號
905,L18,24.974521659212066,121.40737128664179,味王街,樹林區,238台灣新北市樹林區味王街97號
906,L18,24.97451434387253,121.40731740559556,味王街,樹林區,238台灣新北市樹林區味王街97號
946,T15,24.992499767763785,121.50289654906638,板南路,中和區,235台灣新北市中和區板南路126號
947,T15,24.992492899939517,121.50295050820051,板南路,中和區,235台灣新北市中和區板南路124號
951,P66,25.052853909095177,121.4711259873908,興德路,三重區,241台灣新北市三重區興德路138號
953,L01,24.980323939425325,121.40975414668085,中山路二段,樹林區,238台灣新北市樹林區中山路二段3號
954,L01,24.980338518631314,121.40980362730923,中山路二段,樹林區,238台灣新北市樹林區中山路二段3號
955,L01,24.980353792067426,121.40985546417028,中山路二段,樹林區,238台灣新北市樹林區中山路二段3號
956,L01,24.980368106863605,121.4099080821874,中山路二段,樹林區,238台灣新北市樹林區中山路二段3號
957,L01,24.980380498710126,121.40996117130592,114縣道,樹林區,238台灣新北市樹林區114縣道15號
958,L01,24.98039020076084,121.4100154928675,114縣道,樹林區,238台灣新北市樹林區114縣道15號
959,L01,24.980401711583692,121.41006848690807,114縣道,樹林區,238台灣新北市樹林區114縣道15號
960,L01,24.980413222387533,121.41012148095831,114縣道,樹林區,238台灣新北市樹林區114縣道15號
1007,P20,25.080800400802,121.46156880671481,長安街,蘆洲區,247台灣新北市蘆洲區長安街86號
1135,P66,25.052822824884892,121.47097877634943,興德路,三重區,241台灣新北市三重區興德路138號
1136,T50,24.95308022909284,121.54391082158787,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1137,T50,24.95305917938173,121.54380376245344,北宜路一段,新店區,231台灣新北市新店區北宜路一段206號
1153,T50,24.953070900181732,121.54385668848869,北宜路一段,新店區,231台灣新北市新店區北宜路一段206號
1163,R62,25.0586102438558,121.4521008478291,中央路,新莊區,242台灣新北市新莊區中央路287號
1164,R62,25.05855607693959,121.45210039626629,中央路,新莊區,242台灣新北市新莊區中央路287號
1165,R62,25.05850191002297,121.45209994470429,中央路,新莊區,242台灣新北市新莊區中央路287號
1166,R62,25.058447743105997,121.45209949314304,中央路,新莊區,242台灣新北市新莊區中央路287號
1167,R62,25.058393576188568,121.45209904158266,中央路,新莊區,242台灣新北市新莊區中央路289號
1168,R62,25.058339409270786,121.45209859002304,中央路,新莊區,242台灣新北市新莊區中央路289號
1169,R62,25.058285242352554,121.45209813846418,中央路,新莊區,242台灣新北市新莊區中央路289號
1170,R62,25.05823107543393,121.45209768690614,中央路,新莊區,242台灣新北市新莊區中央路289號
1171,R62,25.05817690851493,121.45209723534893,中央路,新莊區,242台灣新北市新莊區中央路289號
1172,R62,25.05812274159551,121.45209678379247,中央路,新莊區,242台灣新北市新莊區中央路289號
1173,R62,25.05806857467565,121.45209633223688,中央路,新莊區,242台灣新北市新莊區中央路289號
1174,R62,25.05801440775545,121.45209588068205,中央路,新莊區,242台灣新北市新莊區中央路289號
1175,R62,25.057960240834852,121.45209542912805,中央路,新莊區,242台灣新北市新莊區中央路289號
1176,R62,25.05785190699241,121.45209452602244,中央路,新莊區,242台灣新北市新莊區中央路289號
1177,R62,25.05779774007059,121.4520940744708,中央路,新莊區,242台灣新北市新莊區中央路289號
1178,R62,25.0577435731484,121.45209362291996,中央路,新莊區,242台灣新北市新莊區中央路289號
1179,R62,25.057689406225773,121.45209317137,中德路,新莊區,242台灣新北市新莊區中德路2號
1180,R62,25.05763523930275,121.45209271982077,中德路,新莊區,242台灣新北市新莊區中德路2號
1181,R62,25.05758107237932,121.45209226827231,中德路,新莊區,242台灣新北市新莊區中德路2號
1182,R62,25.05790607391384,121.45209497757484,中央路,新莊區,242台灣新北市新莊區中央路289號
1184,R62,25.057047530346328,121.45208939463295,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1185,R62,25.05699336341857,121.45208894309252,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1186,R62,25.05693919649041,121.4520884915529,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1187,R62,25.056885029561855,121.45208804001403,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1188,R62,25.05665463647314,121.4520863742722,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1189,R62,25.05660046954247,121.45208592273748,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1190,R62,25.05654630261141,121.45208547120352,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1191,R62,25.056492135679946,121.45208501967035,新莊區,新北市,242台灣新北市新莊區中華昌和街口
1192,R62,25.05602375907847,121.45207097736828,中華路三段,新莊區,242台灣新北市新莊區中華路三段80號
1193,R62,25.056186193457993,121.45207625440949,中華路三段,新莊區,242台灣新北市新莊區中華路三段88號
1194,R62,25.05613204866525,121.45207449539384,中華路三段,新莊區,242台灣新北市新莊區中華路三段88號
1195,P91,25.061312412932125,121.48750358306604,新北大道一段,三重區,241台灣新北市三重區新北大道一段14號
1199,R62,25.056077903872083,121.45207273638007,中華路三段,新莊區,242台灣新北市新莊區中華路三段80號
1200,R62,25.05586132469509,121.45206570034456,中華路三段,新莊區,242台灣新北市新莊區中華路三段80號
1201,R62,25.055969614284464,121.45206921835845,中華路三段,新莊區,242台灣新北市新莊區中華路三段80號
1202,R62,25.05591546948997,121.45206745935057,中華路三段,新莊區,242台灣新北市新莊區中華路三段80號
1203,R62,25.055278449025394,121.452065435092,麗水街,新莊區,242台灣新北市新莊區麗水街28號
1204,R62,25.055440941157823,121.45206772367472,麗水街,新莊區,242台灣新北市新莊區麗水街20號
1205,R62,25.055386777114077,121.4520669608128,麗水街,新莊區,242台灣新北市新莊區麗水街20號
1206,R62,25.055332613069943,121.45206619795185,麗水街,新莊區,242台灣新北市新莊區麗水街24號
1207,R62,25.055224284980483,121.45206467223328,麗水街,新莊區,242台灣新北市新莊區麗水街28號
1208,R62,25.05517012093512,121.45206390937555,麗水街,新莊區,242台灣新北市新莊區麗水街28號
1273,L10,25.005006168543392,121.41510662486536,光武街,樹林區,238台灣新北市樹林區光武街7-2號
1274,L10,25.00505830787073,121.41509050539491,光武街,樹林區,238台灣新北市樹林區光武街9-3號
1283,T50,24.952794230976192,121.54137827066549,北宜路一段,新店區,231台灣新北市新店區北宜路一段190號
1285,T50,24.95279557221799,121.541432715819,北宜路一段,新店區,231台灣新北市新店區北宜路一段190號
1329,L10,25.00697197638485,121.41490379066471,三多路,樹林區,238台灣新北市樹林區三多路123號
1384,T50,24.95279691343985,121.54148716097328,北宜路一段,新店區,231台灣新北市新店區北宜路一段190號
1396,K42,25.01953660488196,121.45523788092859,106縣道,板橋區,220台灣新北市板橋區106縣道301號
1401,B05,24.94408039215476,121.37449436915311,大學路,三峽區,237台灣新北市三峽區大學路122號
1402,B03,24.93678037561892,121.3604413389739,大智路,三峽區,237台灣新北市三峽區大智路17號
1403,B07,24.933630777224327,121.36839939636737,三峽區,新北市,237台灣新北市三峽區三峽區公所(中山路仁愛街口)
1404,B07,24.93357718741241,121.3684006199023,仁愛街,三峽區,237台灣新北市三峽區仁愛街10號
1407,P15,25.08830334649005,121.46067558164324,光榮路,蘆洲區,247台灣新北市蘆洲區光榮路28號
1409,T31,24.960099083599943,121.53969984740046,中興路一段,新店區,231台灣新北市新店區中興路一段84號
1467,L05,24.999322395952447,121.41676428791841,保安街二段,樹林區,238台灣新北市樹林區保安街二段7號
1474,L01,24.992759056915716,121.42413589381891,中山路一段,樹林區,238台灣新北市樹林區中山路一段14號
1477,B06,24.93666179112813,121.36403788700792,中山路,三峽區,237台灣新北市三峽區中山路171號
1478,B06,24.936625432384247,121.36413284677627,中山路,三峽區,237台灣新北市三峽區中山路171號
1518,L29,24.99871122195293,121.42837779094471,中正路,樹林區,238台灣新北市樹林區中正路1號
1532,P18,25.0902511461912,121.4771295828788,民族路,蘆洲區,247台灣新北市蘆洲區民族路320號
1579,R29,25.041424830661448,121.44612663284258,和興街,新莊區,242台灣新北市新莊區和興街71號
1652,H40,25.17841191512979,121.44640843745556,北新路,淡水區,251台灣新北市淡水區北新路74號
1676,R07,25.02036919215622,121.43321319370264,新莊區,新北市,242台灣新北市新莊區勞工活動中心
1705,T50,24.9527982546418,121.5415416061284,北宜路一段,新店區,231台灣新北市新店區北宜路一段190號
1706,T50,24.952804960352697,121.54181383191558,北宜路一段,新店區,231台灣新北市新店區北宜路一段190-7號
1726,T50,24.952802278128104,121.5417049415983,北宜路一段,新店區,231台灣新北市新店區北宜路一段190號
1727,T50,24.95280630143508,121.54186827707512,北宜路一段,新店區,231台灣新北市新店區北宜路一段190-7號
1738,R30,25.042926572480717,121.44926114699877,復興路一段,新莊區,242台灣新北市新莊區復興路一段45號
1739,T50,24.95281032456284,121.54203161255894,北宜路一段,新店區,231台灣新北市新店區北宜路一段190-7號
1759,R30,25.042947004652905,121.44932039424214,復興路一段,新莊區,242台灣新北市新莊區復興路一段45號
1760,P66,25.052852361504282,121.46983779347102,興德路,三重區,241台灣新北市三重區興德路137號
1761,T50,24.952811665565573,121.5420860577219,北宜路一段,新店區,231台灣新北市新店區北宜路一段190-7號
1762,T50,24.95281300654829,121.54214050288543,北宜路一段,新店區,231台灣新北市新店區北宜路一段190-8號
