,ID,ROADID,lat,lon
6300,45676,T67,25.004789263748584,121.47181711682433
6301,45681,T12,24.99580282087056,121.52224750895027
6302,45683,T82,24.99069347323991,121.53537413086399
6303,45689,T12,24.99585209002667,121.52225428296323
6304,45726,TA7,24.97588553787711,121.53855105360395
6305,45727,TA7,24.975942640940318,121.5385025375516
6306,45753,J06,25.07347980047127,121.37619176238586
6307,45754,J06,25.073445101981477,121.37614609069121
6308,45755,J06,25.073341084482752,121.37600904232085
6309,45756,J06,25.073655438231288,121.3764188469266
6310,45757,J06,25.07361991092625,121.37637372618912
6311,45758,J06,25.073584503329936,121.37632871532624
6312,45764,L23,25.011879836496767,121.42179504281357
6313,45832,P61,25.05786394841356,121.49880466001206
6314,45833,B13,24.94400033526431,121.37695956065077
6315,45834,B13,24.94397065509901,121.37691580523071
6316,45836,P61,25.05781546337869,121.49881641925316
6317,45838,P61,25.05820977529651,121.49872667731316
6318,45840,P61,25.05822015263046,121.4988637472706
6319,45841,P61,25.05826870449413,121.49885225895723
6320,45849,L01,24.97531545937705,121.40088675346092
6321,45853,J11,25.08297695845436,121.37414431319739
6322,45865,P61,25.058286217086266,121.49870558014428
6323,45866,P61,25.058334737517185,121.49869399920698
6324,45867,P61,25.05838328936816,121.49868251081664
6325,45888,B35,24.93031445142541,121.37542602997387
6326,45889,P44,25.09159345782366,121.48960623903645
6327,45891,B13,24.94205185030261,121.37496809009279
6328,45892,J06,25.086899545888127,121.38662779914554
6329,45893,J06,25.08694770885237,121.3866550213988
6330,45895,B35,24.9298692221748,121.37483300388323
6331,45896,B35,24.92983629524103,121.374792242139
6332,45903,B35,24.92937245643701,121.37414525264292
6333,45904,B35,24.929590619682703,121.37444486059697
6334,45905,B35,24.929405471874272,121.37419104859343
6335,45907,P61,25.05849982406507,121.49865477507912
6336,45908,P61,25.058548309084678,121.49864301571388
6337,45910,P61,25.05904578574814,121.49852729211618
6338,45911,P61,25.059094306162386,121.4985157110426
6339,45912,P61,25.059142857996804,121.49850422251647
6340,45915,P61,25.05936628254223,121.49842980899099
6341,45916,P61,25.059414989362768,121.49841914039317
6342,45926,P35,25.07746607664291,121.46630406882328
6343,45927,P35,25.077173153726196,121.467015584674
6344,45928,P35,25.077089235817667,121.467164992709
6345,45929,P35,25.076890056633268,121.46738936331002
6346,45933,B35,24.92919730775123,121.37390457324274
6347,45934,B35,24.929458045531764,121.3742637583513
6348,45935,B35,24.92933919603849,121.37409963822408
6349,45936,b35,24.929559374390134,121.37440243368948
6350,45943,J06,25.08757261125885,121.38701671884886
6351,45948,J07,25.073147576840253,121.37015584539054
6352,45957,B35,24.928874292542638,121.37346731286566
6353,45958,B35,24.92890680143425,121.3735084758831
6354,45959,B35,24.92893931031411,121.37354963892211
6355,45960,B35,24.929045810650592,121.37368786055492
6356,45961,B35,24.92907779301573,121.37372951672954
6357,45962,B35,24.92877436959073,121.37334473216283
6358,45963,B35,24.928807995173017,121.37338480175613
6359,45966,B35,24.92858887805973,121.37314135021181
6360,45970,B35,24.927189655357388,121.37189083852672
6361,45971,B35,24.927143270451488,121.37187140181612
6362,45972,T62,24.997598316008354,121.46813073198273
6363,45973,T62,24.997651361222896,121.4681427754376
6364,45974,B35,24.92754326098059,121.37204852742742
6365,45975,B35,24.927486970500198,121.37202240784191
6366,45976,B35,24.926601965813607,121.37169172514322
6367,45977,B35,24.927236040260286,121.37191027525208
6368,45978,B35,24.926662070120567,121.37171171746976
6369,45986,B35,24.927096828102254,121.37212235066298
6370,45987,B35,24.927141573425413,121.37214596162629
6371,45988,B35,24.927737433044786,121.37247993359146
6372,45989,B35,24.927780441397704,121.37250715117432
6373,45990,B35,24.92759896026273,121.37239538244869
6374,45996,B35,24.927651237632237,121.37242727509232
6375,45997,B35,24.92735647603711,121.37225862659157
6376,45998,B35,24.927400959712358,121.37228282488073
6377,45999,B35,24.927492068878266,121.37233221634476
6378,46001,P08,25.087998981456572,121.47398856262896
6379,46002,P08,25.087965680783462,121.47402918893287
6380,46005,B35,24.927238326076104,121.37219681987372
6381,46006,B35,24.926022890041732,121.37151426409392
6382,46007,B35,24.925973939460643,121.37150466018696
6383,46008,B35,24.92614622237389,121.37154857667366
6384,46009,B35,24.926362660581713,121.37161659709386
6385,46010,B35,24.926220375017195,121.37157201321956
6386,46011,B35,24.925925405557297,121.37149597525013
6387,46012,B35,24.926273822391643,121.37158866177687
6388,46013,B35,24.926093922463338,121.37153292835129
6389,46015,B35,24.9253622355672,121.37138790375292
6390,46016,B35,24.925411016439988,121.37139808052272
6391,46017,B35,24.925313454693306,121.37137772699137
