id,roadid,lat,lon,route,district,address
49007,K32,25.02775087,121.4814061,田單街2巷,板橋區,220台灣新北市板橋區田單街2巷28號
49008,K32,25.02779946,121.4813949,田單街2巷,板橋區,220台灣新北市板橋區田單街2巷26號
49014,K32,25.02789664,121.4813725,田單街2巷,板橋區,220台灣新北市板橋區田單街2巷24號
49015,K32,25.02796867,121.4813564,懷德街235巷,板橋區,220台灣新北市板橋區懷德街235巷2號
49016,KA3,24.99419198,121.4577952,和平路,板橋區,220台灣新北市板橋區和平路7號
49019,KB7,25.00509646,121.4619822,成都街,板橋區,220台灣新北市板橋區成都街67號
49021,KB7,25.0050871,121.4619287,成都街,板橋區,220台灣新北市板橋區成都街67號
49024,K82,24.9914231,121.462,廣權路,板橋區,220台灣新北市板橋區廣權路40號
49025,K82,24.99142525,121.4620548,廣權路,板橋區,220台灣新北市板橋區廣權路40號
49026,K82,24.99143394,121.4621601,廣權路,板橋區,220台灣新北市板橋區廣權路50號
49027,K99,25.01160476,121.4517244,南雅西路二段145巷,板橋區,220台灣新北市板橋區南雅西路二段145巷13號
49028,K99,25.01162339,121.4517187,南雅西路二段145巷,板橋區,220台灣新北市板橋區南雅西路二段145巷13號
49029,K07,25.02364405,121.4607015,新海路,板橋區,220台灣新北市板橋區新海路180號
49030,K07,25.02368293,121.4606763,新海路,板橋區,220台灣新北市板橋區新海路180號
49031,K07,25.0237218,121.4606511,新海路,板橋區,220台灣新北市板橋區新海路178號
49047,K08,25.02399644,121.4595064,英士路,板橋區,220台灣新北市板橋區英士路153號
49048,K08,25.02407841,121.4596604,英士路,板橋區,220台灣新北市板橋區英士路153號
49049,K08,25.02405045,121.4598568,英士路,板橋區,220台灣新北市板橋區英士路151號
49050,K08,25.02400069,121.4597625,英士路,板橋區,220台灣新北市板橋區英士路153號
49051,K08,25.02402557,121.4598096,英士路,板橋區,220台灣新北市板橋區英士路151號
49052,K08,25.02407532,121.459904,英士路,板橋區,220台灣新北市板橋區英士路151號
49053,K07,25.0247666,121.4599904,板橋區,新北市,220台灣新北市板橋區新埔國中
49054,K07,25.02535216,121.459617,新海路,板橋區,220台灣新北市板橋區新海路362號
49055,K07,25.0253924,121.459591,新海路,板橋區,220台灣新北市板橋區新海路364號
49056,K07,25.02546159,121.4593774,互助街,板橋區,220台灣新北市板橋區互助街97號
49058,K07,25.02533269,121.4594593,新海路,板橋區,220台灣新北市板橋區新海路366號
49059,K07,25.02528972,121.4594867,新海路,板橋區,220台灣新北市板橋區新海路362號
49060,K07,25.02537566,121.459432,新海路,板橋區,220台灣新北市板橋區新海路368號
49067,K07,25.02455201,121.459956,板橋區,新北市,220台灣新北市板橋區新埔國中(新海路)
49068,K07,25.02451212,121.459981,新海路,板橋區,220台灣新北市板橋區新海路344號
49069,K07,25.02443119,121.4600318,板橋區,新北市,220台灣新北市板橋區新埔國中(新海路)
49071,K08,25.02489165,121.4612188,英士路,板橋區,220台灣新北市板橋區英士路54號
49072,K08,25.02475181,121.4612073,英士路,板橋區,220台灣新北市板橋區英士路49號
49073,K08,25.02482862,121.4613532,英士路,板橋區,220台灣新北市板橋區英士路45號
49074,K08,25.02480302,121.461304,英士路,板橋區,220台灣新北市板橋區英士路45號
49075,K08,25.02485359,121.4614004,英士路,板橋區,220台灣新北市板橋區英士路43號
49078,K09,25.02155508,121.4591315,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷22號
49079,K09,25.02152284,121.4591713,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷24號
49080,K09,25.02161804,121.4590507,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷18號
49082,K09,25.02164917,121.4590099,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷18號
49083,K09,25.02158685,121.4590914,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷20號
49085,K09,25.02168057,121.458969,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷16號
49086,K09,25.02171175,121.4589283,新生街98巷,板橋區,220台灣新北市板橋區新生街98巷14號
49088,K82,24.99131087,121.4608711,廣權路,板橋區,220台灣新北市板橋區廣權路15號
49091,K04,25.02676636,121.4616576,陽明街,板橋區,220台灣新北市板橋區陽明街299號
49092,K04,25.02670751,121.4616949,陽明街,板橋區,220台灣新北市板橋區陽明街299號
49187,KA1,24.99567004,121.4591979,國慶路,板橋區,220台灣新北市板橋區國慶路43號
49188,KA1,24.99565254,121.459102,國慶路,板橋區,220台灣新北市板橋區國慶路37號
49189,KA1,24.99552981,121.4584367,國慶路,板橋區,220台灣新北市板橋區國慶路21號
49190,KA1,24.99552056,121.4583832,國慶路,板橋區,220台灣新北市板橋區國慶路15號
49191,KA1,24.99546407,121.4580622,國慶路,板橋區,220台灣新北市板橋區國慶路7-3號
49192,KA1,24.99544019,121.4579298,國慶路,板橋區,220台灣新北市板橋區國慶路7-1號
49193,KA1,24.99530779,121.4572862,國慶路,板橋區,220台灣新北市板橋區國慶路6號
49194,KA1,24.99529891,121.4572326,國慶路,板橋區,220台灣新北市板橋區國慶路6號
49215,K51,25.00232457,121.4553602,貴興路,板橋區,220台灣新北市板橋區貴興路108號
49240,K51,25.00223618,121.4552682,貴興路,板橋區,220台灣新北市板橋區貴興路129號
49241,K51,25.00219147,121.4552218,貴興路,板橋區,220台灣新北市板橋區貴興路114號
49242,K51,25.00215855,121.4551879,貴興路,板橋區,220台灣新北市板橋區貴興路114號
49243,K51,25.00195343,121.4549721,南雅南路二段11巷,板橋區,220台灣新北市板橋區南雅南路二段11巷11號
49244,K51,25.00192005,121.4549363,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-13號
49245,K51,25.00181961,121.4548291,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-14號
49252,K51,25.00178593,121.4547931,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-17號
49258,K51,25.00164372,121.4545537,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-18號
49262,K51,25.00162754,121.4545052,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-18號
49263,K51,25.00154279,121.4542507,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-21號
49266,K51,25.00161153,121.4544567,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-18號
49269,K51,25.0015751,121.4543471,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-21號
49270,K51,25.00155878,121.454299,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-21號
49271,K51,25.00159115,121.4543952,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-21號
49273,K51,25.00148394,121.454368,南雅南路二段,板橋區,220台灣新北市板橋區南雅南路二段11-21號
49274,K18,25.01881558,121.4853916,光復街172巷,板橋區,220台灣新北市板橋區光復街172巷14號
49275,K18,25.01878469,121.4852846,光復街172巷,板橋區,220台灣新北市板橋區光復街172巷14號
49276,K18,25.01873929,121.4851302,光復街172巷,板橋區,220台灣新北市板橋區光復街172巷14號
49277,K18,25.01863155,121.4847606,光復街140巷,板橋區,220台灣新北市板橋區光復街140巷1號
49278,K18,25.01867716,121.4849163,光復街172巷,板橋區,220台灣新北市板橋區光復街172巷14號
49279,K18,25.01870757,121.48502,光復街172巷,板橋區,220台灣新北市板橋區光復街172巷14號
49280,K18,25.01864676,121.4848125,光復街140巷,板橋區,220台灣新北市板橋區光復街140巷1號
49281,K18,25.01861635,121.4847088,光復街,板橋區,220台灣新北市板橋區光復街138號
49282,K18,25.01869237,121.4849682,光復街172巷,板橋區,220台灣新北市板橋區光復街172巷14號
49283,K18,25.01860115,121.4846569,光復街,板橋區,220台灣新北市板橋區光復街138號
49284,K18,25.01857072,121.4845531,光復街,板橋區,220台灣新北市板橋區光復街136號
49285,K18,25.01858613,121.484605,光復街,板橋區,220台灣新北市板橋區光復街136號
49286,K18,25.01855532,121.4845014,光復街,板橋區,220台灣新北市板橋區光復街136號
49287,K18,25.01854,121.4844498,光復街,板橋區,220台灣新北市板橋區光復街136號
49288,K18,25.01852473,121.4843982,光復街,板橋區,220台灣新北市板橋區光復街136號
49289,K18,25.01850949,121.484346,光復街,板橋區,220台灣新北市板橋區光復街136號
49295,K18,25.01847932,121.4842422,光復街,板橋區,220台灣新北市板橋區光復街136號
49296,K18,25.01849436,121.4842939,光復街,板橋區,220台灣新北市板橋區光復街136號
49297,K18,25.01833539,121.4838966,光復街,板橋區,220台灣新北市板橋區光復街114號
49298,K18,25.01839642,121.483985,光復街,板橋區,220台灣新北市板橋區光復街116號
49299,K18,25.01836548,121.48394,光復街,板橋區,220台灣新北市板橋區光復街114號
49300,K18,25.01841823,121.4840349,光復街,板橋區,220台灣新北市板橋區光復街116號
49301,K18,25.01843339,121.4840868,光復街,板橋區,220台灣新北市板橋區光復街116號
49302,K18,25.01846369,121.4841906,光復街,板橋區,220台灣新北市板橋區光復街116號
49303,K18,25.01822007,121.4837283,光環路一段,板橋區,220台灣新北市板橋區光環路一段137號
49304,K18,25.01819007,121.4836848,光環路一段,板橋區,220台灣新北市板橋區光環路一段137號
49305,K18,25.0180994,121.4835552,光環路一段,板橋區,220台灣新北市板橋區光環路一段137號
49306,K18,25.01806002,121.483726,光環路一段,板橋區,220台灣新北市板橋區光環路一段137號
49307,K18,25.01809052,121.4837698,光環路一段,板橋區,220台灣新北市板橋區光環路一段137號
49308,K18,25.01812052,121.4838146,光環路一段,板橋區,220台灣新北市板橋區光環路一段137號
49310,K07,25.02207525,121.4616767,新海路,板橋區,220台灣新北市板橋區新海路88號
49311,K07,25.02240358,121.4614675,新海路,板橋區,220台灣新北市板橋區新海路100號
49312,K07,25.02203677,121.4615763,新海路,板橋區,220台灣新北市板橋區新海路97-1號
49313,K07,25.02213197,121.4615179,新海路,板橋區,220台灣新北市板橋區新海路95號
49314,K07,25.02207651,121.4615528,新海路,板橋區,220台灣新北市板橋區新海路97-1號
49315,K07,25.02196426,121.4616213,新海路,板橋區,220台灣新北市板橋區新海路97-1號
49316,K42,25.01557141,121.4565477,中正路,板橋區,220台灣新北市板橋區中正路137號
49317,K42,25.01591032,121.4567244,中正路,板橋區,220台灣新北市板橋區中正路151號
49326,KA1,24.99692872,121.4633779,國慶路,板橋區,220台灣新北市板橋區國慶路205號
49327,KA1,24.99688331,121.4633555,國慶路,板橋區,220台灣新北市板橋區國慶路203號
49328,KA1,24.99697479,121.4633987,國慶路,板橋區,220台灣新北市板橋區國慶路205號
49329,KA1,24.99668112,121.4632191,國慶路,板橋區,220台灣新北市板橋區國慶路197號
49330,KA1,24.99664219,121.4631851,國慶路,板橋區,220台灣新北市板橋區國慶路195號
49331,KA1,24.99660422,121.4631494,國慶路,板橋區,220台灣新北市板橋區國慶路195號
49332,KA1,24.9965676,121.4631121,國慶路,板橋區,220台灣新北市板橋區國慶路193號
49333,KA1,24.99653242,121.463073,國慶路,板橋區,220台灣新北市板橋區國慶路193號
49334,KA1,24.99670404,121.4633913,和平路161巷,板橋區,220台灣新北市板橋區和平路161巷26號
49335,KA1,24.99675858,121.4634271,國慶路,板橋區,220台灣新北市板橋區國慶路204號
49336,KA1,24.99699304,121.463536,國慶路,板橋區,220台灣新北市板橋區國慶路210號
49337,KA1,24.9971252,121.4635809,國慶路,板橋區,220台灣新北市板橋區國慶路212號
49338,KD4,25.00290098,121.4671108,忠孝路,板橋區,220台灣新北市板橋區忠孝路263號
49339,KD4,25.00289215,121.4670572,忠孝路,板橋區,220台灣新北市板橋區忠孝路263號
49340,KD4,25.00290978,121.4671645,忠孝路,板橋區,220台灣新北市板橋區忠孝路267號
49368,K51,25.00432235,121.4576775,貴興路,板橋區,220台灣新北市板橋區貴興路8號
49369,K51,25.0041345,121.4576111,貴興路,板橋區,220台灣新北市板橋區貴興路12號
49370,K51,25.00406382,121.4575865,貴興路,板橋區,220台灣新北市板橋區貴興路16號
49380,K27,25.00914673,121.4682851,海山路,板橋區,220台灣新北市板橋區海山路25號
49381,K27,25.00930403,121.4686637,板橋區,新北市,220台灣新北市板橋區長安海山街口
49399,K27,25.00937144,121.468826,長安街,板橋區,220台灣新北市板橋區長安街219號
49400,K42,25.01292278,121.4561989,中正路,板橋區,220台灣新北市板橋區中正路31號
49401,K42,25.01245115,121.4561434,中正路,板橋區,220台灣新北市板橋區中正路17號
49402,K27,25.00919167,121.4683933,海山路,板橋區,220台灣新北市板橋區海山路25號
49403,K27,25.0091692,121.4683392,海山路,板橋區,220台灣新北市板橋區海山路25號
49404,K27,25.00910337,121.4681785,新北市,台灣,220台灣新北市板橋區220
49406,K42,25.01247363,121.4562507,中正路,板橋區,220台灣新北市板橋區中正路23號
49407,K42,25.01282144,121.4562967,新北市,台灣,220台灣新北市板橋區Banqiao District Household Registration Office
49431,K25,25.01767939,121.4574281,國光路,板橋區,220台灣新北市板橋區國光路37號
49432,K25,25.01766612,121.4573777,國光路,板橋區,220台灣新北市板橋區國光路37號
49433,K25,25.01773319,121.4576509,國光路,板橋區,220台灣新北市板橋區國光路41號
49434,K25,25.01772154,121.4576,國光路,板橋區,220台灣新北市板橋區國光路41號
49435,K25,25.01775812,121.4577571,國光路,板橋區,220台灣新北市板橋區國光路43號
49437,K25,25.01777005,121.4578079,國光路,板橋區,220台灣新北市板橋區國光路45號
49438,K25,25.01778197,121.4578588,國光路,板橋區,220台灣新北市板橋區國光路45號
49439,K25,25.0177939,121.4579096,國光路,板橋區,220台灣新北市板橋區國光路47號
49442,K25,25.01726773,121.456604,國光路,板橋區,220台灣新北市板橋區國光路2號
49443,K25,25.01757563,121.4573642,國光路,板橋區,220台灣新北市板橋區國光路38-3號
49444,K25,25.01760721,121.4574884,國光路,板橋區,220台灣新北市板橋區國光路42-1號
49445,K25,25.01769649,121.4578824,復興街,板橋區,220台灣新北市板橋區復興街25號
49447,K25,25.01770831,121.4579333,復興街,板橋區,220台灣新北市板橋區復興街25號
49448,K25,25.01789233,121.4587468,板橋區,新北市,220台灣新北市板橋區國光路
49449,K25,25.01791648,121.4588525,國光路,板橋區,220台灣新北市板橋區國光路67號
49450,K25,25.01787871,121.4582699,國光路,板橋區,220台灣新北市板橋區國光路53號
49451,K25,25.01790252,121.4583757,國光路,板橋區,220台灣新北市板橋區國光路57號
49452,K25,25.01791442,121.4584286,國光路,板橋區,220台灣新北市板橋區國光路57號
49453,K25,25.01800947,121.458851,國光路,板橋區,220台灣新北市板橋區國光路67號
49454,K25,25.01798965,121.4587638,國光路,板橋區,220台灣新北市板橋區國光路67號
49455,K25,25.01797762,121.458711,板橋區,新北市,220台灣新北市板橋區國光路
49465,K25,25.01820848,121.4597274,國光路,板橋區,220台灣新北市板橋區國光路77號
49466,K25,25.01819654,121.4596745,國光路,板橋區,220台灣新北市板橋區國光路77號
49467,K25,25.0181846,121.4596216,國光路,板橋區,220台灣新北市板橋區國光路75號
49468,K25,25.01817265,121.4595687,國光路,板橋區,220台灣新北市板橋區國光路69號
49474,K51,25.00285699,121.4563302,貴興路,板橋區,220台灣新北市板橋區貴興路80-1號
49475,K51,25.00283863,121.4562837,貴興路,板橋區,220台灣新北市板橋區貴興路80號
49476,KA1,24.99612899,121.4616362,國慶路,板橋區,220台灣新北市板橋區國慶路155號
49477,K81,24.99381441,121.4597003,干城路,板橋區,220台灣新北市板橋區干城路21號
49478,K81,24.99397021,121.4596993,干城路,板橋區,220台灣新北市板橋區干城路8號
49479,K81,24.99401986,121.4596998,干城路,板橋區,220台灣新北市板橋區干城路8號
49490,K81,24.99406951,121.4597003,干城路,板橋區,220台灣新北市板橋區干城路8號
49492,K12,25.02715296,121.4621741,互助街,板橋區,220台灣新北市板橋區互助街34號
49495,K12,25.02717806,121.4622212,互助街,板橋區,220台灣新北市板橋區互助街34號
49496,K07,25.02148407,121.4620441,新海路,板橋區,220台灣新北市板橋區新海路58號
49497,K07,25.02146592,121.4619323,新海路,板橋區,220台灣新北市板橋區新海路61號
49503,K90,24.99846354,121.4499972,板城路,板橋區,220台灣新北市板橋區板城路89-3號
49505,K90,24.99842164,121.449958,板城路,板橋區,220台灣新北市板橋區板城路89-3號
49506,K90,24.99900754,121.4505977,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49508,K90,24.9990461,121.4506409,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49509,K90,24.99896899,121.4505546,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49517,K90,24.99908466,121.450684,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49520,K90,24.99850488,121.4500374,板城路,板橋區,220台灣新北市板橋區板城路89-3號
49521,K90,24.99885327,121.4504252,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49522,K90,24.99889183,121.4504683,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49523,K90,24.99881471,121.450382,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49524,K90,24.99893039,121.4505115,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49525,K90,24.998699,121.4502524,板城路,板橋區,220台灣新北市板橋區板城路91號
49526,K90,24.99873756,121.4502956,板城路,板橋區,220台灣新北市板橋區板城路91號
49527,K90,24.99866044,121.4502093,板城路,板橋區,220台灣新北市板橋區板城路91號
49528,K90,24.99854473,121.4500799,板城路,板橋區,220台灣新北市板橋區板城路89-3號
49532,T71,24.99537918,121.4644688,和平路200巷,板橋區,220台灣新北市板橋區和平路200巷3號
49538,K90,24.99877612,121.4503387,板城路,板橋區,220台灣新北市板橋區板城路95-1號
49543,K07,25.02298974,121.4609847,新海路,板橋區,220台灣新北市板橋區新海路123號
49544,K07,25.02281864,121.4610911,新海路,板橋區,220台灣新北市板橋區新海路113號
49555,K90,24.99858329,121.450123,板城路,板橋區,220台灣新北市板橋區板城路89-3號
49562,K08,25.02540774,121.4621984,英士路,板橋區,220台灣新北市板橋區英士路5-1號
49569,K08,25.02516358,121.4619973,英士路,板橋區,220台灣新北市板橋區英士路15號
49570,K08,25.02525762,121.4621738,英士路,板橋區,220台灣新北市板橋區英士路9號
49571,K90,24.99862185,121.4501661,板城路,板橋區,220台灣新北市板橋區板城路89-3號
49572,KA1,24.99572453,121.4602044,和平路,板橋區,220台灣新北市板橋區和平路31號
49573,KA1,24.99578083,121.4605253,國慶路,板橋區,220台灣新北市板橋區國慶路124號
49577,K08,25.02535412,121.4623583,英士路,板橋區,220台灣新北市板橋區英士路3號
49578,K18,25.01719923,121.4823638,光環路一段,板橋區,220台灣新北市板橋區光環路一段27號
49579,K18,25.01660036,121.4818607,板橋區,新北市,220台灣新北市板橋區光復國中
49580,K18,25.01612919,121.4818173,光環路一段,板橋區,220台灣新北市板橋區光環路一段96號
49581,K18,25.01618161,121.4818047,光環路一段,板橋區,220台灣新北市板橋區光環路一段96號
49582,K18,25.01607499,121.4818326,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段正隆巷45號109
49583,K18,25.01730918,121.4827157,新北市,台灣,220台灣新北市板橋區Guang Fu Senior High School
49584,K28,25.0083105,121.462452,公園街,板橋區,220台灣新北市板橋區公園街36號
49585,K28,25.00826887,121.4624223,公園街,板橋區,220台灣新北市板橋區公園街36號
49587,K18,25.01734489,121.4827581,新北市,台灣,220台灣新北市板橋區Guang Fu Senior High School
49588,K18,25.01738097,121.4828032,新北市,台灣,220台灣新北市板橋區Guang Fu Senior High School
49589,K18,25.01741552,121.4828483,新北市,台灣,220台灣新北市板橋區Guang Fu Senior High School
49591,K42,25.01437963,121.4565118,中正路,板橋區,220台灣新北市板橋區中正路91號
49592,K42,25.01453642,121.4565331,中正路,板橋區,220台灣新北市板橋區中正路80號
49593,K42,25.01458091,121.4565391,中正路,板橋區,220台灣新北市板橋區中正路80號
49596,K08,25.02394179,121.4594038,英士路,板橋區,220台灣新北市板橋區英士路153號
49597,K08,25.02374558,121.4590467,英士路,板橋區,220台灣新北市板橋區英士路179號
49600,K28,25.00789356,121.4621541,公園街,板橋區,220台灣新北市板橋區公園街54號
49601,K28,25.00776886,121.4620646,公園街,板橋區,220台灣新北市板橋區公園街60號
49602,K08,25.02371763,121.4589957,英士路,板橋區,220台灣新北市板橋區英士路179號
49603,K08,25.02368968,121.4589448,英士路,板橋區,220台灣新北市板橋區英士路179號
49604,K08,25.02377353,121.4590976,英士路,板橋區,220台灣新北市板橋區英士路179號
49605,K08,25.02366173,121.4588939,英士路,板橋區,220台灣新北市板橋區英士路179號
49607,K08,25.0239145,121.4593523,英士路,板橋區,220台灣新北市板橋區英士路153號
49608,K08,25.02371354,121.4592015,英士路,板橋區,220台灣新北市板橋區英士路153號
49609,K08,25.02373863,121.4592485,英士路,板橋區,220台灣新北市板橋區英士路153號
49610,K42,25.0141445,121.4563593,中正路,板橋區,220台灣新北市板橋區中正路79號
49611,K42,25.01400409,121.4563397,中正路,板橋區,220台灣新北市板橋區中正路73號
49612,K42,25.01353332,121.4563946,中正路,板橋區,"號, No. 43中正路板橋區新北市台灣 220"
49613,K42,25.01358388,121.4564014,中正路,板橋區,"號, No. 43中正路板橋區新北市台灣 220"
49614,K42,25.01348534,121.4563879,中正路,板橋區,"號, No. 43中正路板橋區新北市台灣 220"
49615,K42,25.01373605,121.4564221,中正路,板橋區,220台灣新北市板橋區中正路57號
49616,K42,25.01399831,121.4564586,中正路,板橋區,220台灣新北市板橋區中正路73號
49617,K42,25.01416575,121.4564822,中正路,板橋區,220台灣新北市板橋區中正路48號
49623,K42,25.01405492,121.4564665,中正路,板橋區,220台灣新北市板橋區中正路48號
49624,K42,25.01409942,121.4564725,中正路,板橋區,220台灣新北市板橋區中正路48號
49625,K42,25.01431531,121.4565021,中正路,板橋區,220台灣新北市板橋區中正路91號
49626,K42,25.01427082,121.4564961,中正路,板橋區,220台灣新北市板橋區中正路48號
49627,K42,25.01363295,121.4564081,中正路,板橋區,220台灣新北市板橋區中正路10號
49628,K05,25.02455573,121.4628611,文德路,板橋區,220台灣新北市板橋區文德路2號
49656,K55,24.99164015,121.4532916,新北市,台灣,220台灣新北市板橋區Huade Park
49657,K55,24.99161064,121.4533354,新北市,台灣,220台灣新北市板橋區Huade Park
49658,K52,24.9924589,121.4518802,四川路二段245巷,板橋區,"號, No. 48四川路二段245巷板橋區新北市台灣 220"
49659,K52,24.99224268,121.4523809,四川路二段245巷,板橋區,220台灣新北市板橋區四川路二段245巷59號
49666,K84,25.00343947,121.4588416,大華街182巷,板橋區,220台灣新北市板橋區大華街182巷4號
49667,K84,25.0034743,121.45885,大華街182巷,板橋區,220台灣新北市板橋區大華街182巷4號
49682,K84,25.00336911,121.4588244,大明街20巷,板橋區,220台灣新北市板橋區大明街20巷23號
49751,K52,24.99440823,121.4518501,四川路二段,板橋區,220台灣新北市板橋區四川路二段101號
49752,K52,24.99443581,121.4519211,四川路二段,板橋區,220台灣新北市板橋區四川路二段101號
49753,K52,24.99447948,121.4520353,四川路二段,板橋區,220台灣新北市板橋區四川路二段99-12號
49754,K52,24.9946391,121.45244,四川路二段,板橋區,220台灣新北市板橋區四川路二段99-3號
49755,K52,24.99460582,121.4523573,四川路二段76巷1弄,板橋區,220台灣新北市板橋區四川路二段76巷1弄123號
49756,K52,24.99467323,121.4525244,四川路二段,板橋區,220台灣新北市板橋區四川路二段99號
49757,K03,25.01213714,121.4787811,板橋區,新北市,220台灣新北市板橋區自來水公司
49759,K03,25.01184953,121.4787554,三民路二段,板橋區,220台灣新北市板橋區三民路二段214號
49760,K03,25.01177975,121.4787494,三民路二段,板橋區,220台灣新北市板橋區三民路二段216號
49768,K03,25.0137909,121.4791546,三民路二段,板橋區,220台灣新北市板橋區三民路二段199號
49769,K03,25.01686281,121.4793868,三民路二段,板橋區,220台灣新北市板橋區三民路二段75號
49770,K03,25.01692319,121.4793884,三民路二段,板橋區,220台灣新北市板橋區三民路二段73號
49771,K03,25.01476898,121.4792297,三民路二段,板橋區,220台灣新北市板橋區三民路二段159號
49772,K03,25.01446008,121.4792061,三民路二段,板橋區,220台灣新北市板橋區三民路二段171號
49773,K03,25.01451895,121.4792108,三民路二段,板橋區,220台灣新北市板橋區三民路二段169號
49774,K03,25.01458463,121.4792158,三民路二段,板橋區,220台灣新北市板橋區三民路二段167號
49778,K03,25.0165569,121.479375,三民路二段,板橋區,220台灣新北市板橋區三民路二段85號
49779,K03,25.01510902,121.4792605,三民路二段,板橋區,220台灣新北市板橋區三民路二段145號
49780,K03,25.01548381,121.4792872,北91鄉道,板橋區,220台灣新北市板橋區北91鄉道125號
49782,K03,25.01577001,121.4793109,北91鄉道,板橋區,220台灣新北市板橋區北91鄉道115號
49783,K03,25.0156711,121.4793012,三民路二段,板橋區,220台灣新北市板橋區三民路二段119號
49784,K03,25.01572055,121.4793061,三民路二段,板橋區,220台灣新北市板橋區三民路二段119號
49789,K03,25.01930016,121.4793182,三民路一段,板橋區,220台灣新北市板橋區三民路一段189-1號
49791,K03,25.0204989,121.4793114,三民路一段,板橋區,220台灣新北市板橋區三民路一段129號
49792,K03,25.02054839,121.4793132,三民路一段,板橋區,220台灣新北市板橋區三民路一段126號
49793,K03,25.02089805,121.4793308,北91鄉道,板橋區,220台灣新北市板橋區北91鄉道129號
49794,K03,25.02094766,121.4793327,北91鄉道,板橋區,220台灣新北市板橋區北91鄉道129號
49825,KA1,24.99587493,121.4597147,國慶路49巷,板橋區,220台灣新北市板橋區國慶路49巷220號
49826,KA1,24.99599205,121.4597097,國慶路49巷,板橋區,220台灣新北市板橋區國慶路49巷215號
49831,K60,24.99508343,121.4501122,南雅南路二段144巷,板橋區,220台灣新北市板橋區南雅南路二段144巷57號
49832,KA1,24.9960146,121.4597088,國慶路49巷,板橋區,220台灣新北市板橋區國慶路49巷215號
49835,KA1,24.99603715,121.4597078,國慶路49巷,板橋區,220台灣新北市板橋區國慶路49巷215號
49836,K60,24.99505135,121.4500706,南雅南路二段144巷,板橋區,220台灣新北市板橋區南雅南路二段144巷87號
49837,KA1,24.99596949,121.4597107,國慶路49巷,板橋區,220台灣新北市板橋區國慶路49巷218號
49838,KA1,24.99594694,121.4597116,國慶路49巷,板橋區,220台灣新北市板橋區國慶路49巷218號
49841,K48,25.02341098,121.4812609,板橋區,新北市,"1 87弄9號, 三民路一段31巷板橋區新北市台灣 220"
49843,K60,24.99547091,121.4506138,南雅南路二段144巷,板橋區,220台灣新北市板橋區南雅南路二段144巷22號
49845,K44,25.0269267,121.4739926,雙十路二段47巷8弄,板橋區,220台灣新北市板橋區雙十路二段47巷8弄22號
49847,K80,24.99430104,121.4639354,五權街30巷12弄,板橋區,220台灣新北市板橋區五權街30巷12弄26號
49848,K60,24.99511855,121.4501587,南雅南路二段144巷,板橋區,220台灣新北市板橋區南雅南路二段144巷57號
49855,K80,24.99432033,121.4639802,五權街30巷12弄,板橋區,220台灣新北市板橋區五權街30巷12弄26號
49857,K35,25.02191427,121.4809618,中山路二段443巷,板橋區,220台灣新北市板橋區中山路二段443巷59號
49858,K35,25.02181498,121.4809681,中山路二段443巷,板橋區,220台灣新北市板橋區中山路二段443巷62號
49859,K35,25.02219241,121.4809471,中山路二段443巷,板橋區,220台灣新北市板橋區中山路二段443巷74號
49860,K35,25.02245018,121.480936,中山路二段443巷,板橋區,220台灣新北市板橋區中山路二段443巷5號
49861,K35,25.02271171,121.4809165,中山路二段443巷,板橋區,220台灣新北市板橋區中山路二段443巷71號
49862,K03,25.02351156,121.4789888,三民路一段,板橋區,220台灣新北市板橋區三民路一段11號
49863,K03,25.01312131,121.4791073,三民路二段,板橋區,220台灣新北市板橋區三民路二段207號
49864,KA1,24.99506232,121.4622318,和平路101巷,板橋區,220台灣新北市板橋區和平路101巷5號
49865,KA1,24.99597711,121.4619295,國慶路158巷,板橋區,220台灣新北市板橋區國慶路158巷1號
49866,KA1,24.99593284,121.4619392,國慶路158巷,板橋區,220台灣新北市板橋區國慶路158巷1號
