id,roadid,lat,lon,route,district,address,feeid
18824,4,25.01446683096221,121.4789605222927,三民路二段,板橋區,220台灣新北市板橋區三民路二段136-2號,K03
20543,4,25.01451894670576,121.479210798602,三民路二段,板橋區,220台灣新北市板橋區三民路二段146號,K03
27215,4,25.01452535191541,121.4789651421451,三民路二段,板橋區,220台灣新北市板橋區三民路二段165號,K03
27216,4,25.01457471299765,121.4789687943888,三民路二段,板橋區,220台灣新北市板橋區三民路二段161號,K03
27217,4,25.01458462772449,121.4792157682904,三民路二段,板橋區,220台灣新北市板橋區三民路二段91號,K03
27218,4,25.01464399726005,121.47922007371,三民路二段,板橋區,220台灣新北市板橋區三民路二段89號,K03
27330,4,25.01471073503351,121.4792253258864,三民路二段,板橋區,220台灣新北市板橋區三民路二段40-1號,K03
27501,4,25.0147249034479,121.4789804460706,三民路二段,板橋區,220台灣新北市板橋區三民路二段110-1號,K03
33643,4,25.01476897724613,121.4792296651805,三民路二段,板橋區,220台灣新北市板橋區三民路二段203-1號,K03
34314,4,25.01477447313252,121.4789842054584,三民路二段,板橋區,220台灣新北市板橋區三民路二段251-1號,K03
48572,4,25.01505902654741,121.4792573738888,三民路二段,板橋區,220台灣新北市板橋區三民路二段146號,K03
48573,4,25.01510901745731,121.4792604666971,三民路二段,板橋區,220台灣新北市板橋區三民路二段148號,K03
49757,4,25.01516879793432,121.4792639756724,三民路二段,板橋區,220台灣新北市板橋區自來水公司,K03
49759,4,25.01526343377021,121.4790216558504,三民路二段,板橋區,220台灣新北市板橋區三民路二段214號,K03
49760,4,25.01531297054922,121.4790252922137,三民路二段,板橋區,220台灣新北市板橋區三民路二段216號,K03
49768,4,25.01537863788525,121.4790308355979,三民路二段,板橋區,220台灣新北市板橋區三民路二段199號,K03
49769,4,25.01544356267692,121.4790362677464,三民路二段,板橋區,220台灣新北市板橋區三民路二段75號,K03
49770,4,25.01548381432179,121.4792871800464,三民路二段,板橋區,220台灣新北市板橋區三民路二段73號,K03
49771,4,25.01551356327908,121.4790414861726,三民路二段,板橋區,220台灣新北市板橋區三民路二段159號,K03
49772,4,25.01557806079193,121.4790466853204,三民路二段,板橋區,220台灣新北市板橋區三民路二段171號,K03
49773,4,25.01564207293652,121.4790522329909,三民路二段,板橋區,220台灣新北市板橋區三民路二段169號,K03
49774,4,25.01567109763446,121.4793012095806,三民路二段,板橋區,220台灣新北市板橋區三民路二段167號,K03
49778,4,25.01570299112921,121.4790578876623,三民路二段,板橋區,220台灣新北市板橋區三民路二段85號,K03
49779,4,25.01572055429897,121.4793060699392,三民路二段,板橋區,220台灣新北市板橋區三民路二段145號,K03
49783,4,25.01575231971583,121.4790626727568,三民路二段,板橋區,220台灣新北市板橋區三民路二段119號,K03
49784,4,25.01577001096292,121.479310930302,三民路二段,板橋區,220台灣新北市板橋區三民路二段119號,K03
49863,4,25.01583793713062,121.4793171059078,三民路二段,板橋區,220台灣新北市板橋區三民路二段207號,K03
52670,4,25.01610467812981,121.4793415386716,三民路二段,板橋區,220台灣新北市板橋區三民路二段203-9號,K03
52671,4,25.01615606917776,121.4790991899399,三民路二段,板橋區,220台灣新北市板橋區三民路二段203-2號,K03
52673,4,25.01616314625211,121.4793457795716,三民路二段,板橋區,220台灣新北市板橋區三民路二段203-5號,K03
52674,4,25.01621262561412,121.47935035322,三民路二段,板橋區,220台灣新北市板橋區三民路二段201號,K03
66780,4,25.01622668709444,121.4791052462274,三民路二段,板橋區,220台灣新北市板橋區三民路二段136-2號,K03
66781,4,25.01628193605389,121.4791103091055,三民路二段,板橋區,220台灣新北市板橋區三民路二段136-3號,K03
66803,4,25.01633889328865,121.4791149103393,三民路二段,板橋區,220台灣新北市板橋區三民路二段26號,K03
66804,4,25.01639456969252,121.4791190515263,三民路二段,板橋區,220台灣新北市板橋區三民路二段18號,K03
66805,4,25.01644194478868,121.4793679040998,三民路二段,板橋區,220台灣新北市板橋區三民路二段26號,K03
67224,4,25.01645580340444,121.4791229861613,三民路二段,板橋區,220台灣新北市板橋區三民路二段102巷4號,K03
67225,4,25.01649771494909,121.4793714952167,三民路二段,板橋區,220台灣新北市板橋區三民路二段36號,K03
67227,4,25.01655689688082,121.4793749968786,三民路二段,板橋區,220台灣新北市板橋區三民路二段102巷2號,K03
67228,4,25.01658676763321,121.4791312001794,三民路二段,板橋區,220台灣新北市板橋區三民路二段202-6號,K03
83721,4,25.01686280634937,121.4793867577132,三民路二段,板橋區,220台灣新北市板橋區三民路二段202-7號,K03
83728,4,25.01687775223545,121.4791418798246,三民路二段,板橋區,220台灣新北市板橋區三民路二段202-24號,K03
83729,4,25.0169231897103,121.4793884050022,三民路二段,板橋區,220台灣新北市板橋區三民路二段202之26號邮政编码:,K03
83730,4,25.0169272167594,121.47914295963,三民路二段,板橋區,220台灣新北市板橋區三民路二段202之16號,K03
83731,4,25.01697675326295,121.479143401829,三民路二段,板橋區,220台灣新北市板橋區三民路二段204號,K03
83732,4,25.01736247124061,121.4793914262719,三民路二段,板橋區,220台灣新北市板橋區三民路二段204號,K03
83733,4,25.01756219341216,121.4791437971132,三民路二段,板橋區,220台灣新北市板橋區三民路二段202-13號,K03
83734,4,25.01761009946562,121.4793888203897,三民路二段,板橋區,220台灣新北市板橋區三民路二段202-13號,K03
83745,4,25.01764792773929,121.4791429744719,三民路二段,板橋區,220台灣新北市板橋區三民路二段120號,K03
83746,4,25.01791172456487,121.4791387693074,三民路二段,板橋區,220台灣新北市板橋區三民路二段136-1號,K03
83747,4,25.01816454329779,121.4791340156665,三民路二段,板橋區,220台灣新北市板橋區三民路二段142號,K03
83748,4,25.01824359735807,121.4791319681562,三民路二段,板橋區,220台灣新北市板橋區三民路二段142號,K03
83749,4,25.01830441515224,121.4791310344885,三民路二段,板橋區,220台灣新北市板橋區三民路二段142號,K03
83751,4,25.01921183141659,121.4793200668349,三民路二段,板橋區,220台灣新北市板橋區三民路二段144號,K03
83752,4,25.01992738388055,121.4792964081694,三民路二段,板橋區,220台灣新北市板橋區三民路二段146號,K03
84051,4,25.01997703810732,121.4792965906013,三民路二段,板橋區,220台灣新北市板橋區三民路二段217號,K03
84052,4,25.02031279881489,121.479307083813,三民路二段,板橋區,220台灣新北市板橋區三民路二段101號,K03
84053,4,25.02036249847561,121.4793085900937,三民路二段,板橋區,220台灣新北市板橋區三民路二段204號,K03
84054,4,25.02041188586329,121.4793097517664,三民路二段,板橋區,220台灣新北市板橋區三民路二段204號,K03
84055,4,25.02089805391689,121.4793307802424,三民路二段,板橋區,220台灣新北市板橋區三民路二段204之3號,K03
84056,4,25.02094766090753,121.4793327048506,三民路二段,板橋區,220台灣新北市板橋區三民路二段253-1號,K03
84617,4,25.02177094287813,121.4793266275401,三民路二段,板橋區,220台灣新北市板橋區三民路二段103號,K03
84618,4,25.02335970970199,121.4788497842145,三民路二段,板橋區,220台灣新北市板橋區三民路二段103號,K03
86133,4,25.02898713368673,121.4737896952633,三民路二段,板橋區,220台灣新北市板橋區三民路二段188號,K03
86135,5,25.013773036501,121.4769214761583,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段196號,K03
86136,5,25.0138148486265,121.4768929301487,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段202-5號,K03
88587,5,25.01385704421753,121.4768642783293,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段35巷33號,K03
95786,5,25.01389904806686,121.4768357322802,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段37號11號,K03
98170,5,25.01406455235385,121.4767222549969,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段145號,K03
98171,5,25.01410629357257,121.4766928140406,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段145號,K03
99193,5,25.01414808271976,121.4766633201694,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段120號,K03
99240,5,25.01418985346229,121.4766339569923,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段40-1號,K03
